model_name,slot_id,timestamp,is_price_peak_slot,price_buy_yuan_per_kwh,grid_import_kw
baseline_noncooperative,137,2025-07-15 10:00:00,0,0.75,343.1521739130435
baseline_noncooperative,138,2025-07-15 10:15:00,0,0.75,343.3826086956521
baseline_noncooperative,139,2025-07-15 10:30:00,0,0.75,318.5347826086956
baseline_noncooperative,140,2025-07-15 10:45:00,0,0.75,295.5521739130435
baseline_noncooperative,141,2025-07-15 11:00:00,0,0.68,306.5
baseline_noncooperative,142,2025-07-15 11:15:00,0,0.68,275.2217391304347
baseline_noncooperative,143,2025-07-15 11:30:00,0,0.68,276.6
baseline_noncooperative,144,2025-07-15 11:45:00,0,0.68,277.70000000000005
baseline_noncooperative,145,2025-07-15 12:00:00,0,0.68,240.40000000000003
baseline_noncooperative,146,2025-07-15 12:15:00,0,0.68,242.84347826086963
baseline_noncooperative,147,2025-07-15 12:30:00,0,0.68,218.90000000000003
baseline_noncooperative,148,2025-07-15 12:45:00,0,0.68,221.1
baseline_noncooperative,149,2025-07-15 13:00:00,0,0.68,232.0
baseline_noncooperative,150,2025-07-15 13:15:00,0,0.68,221.97391304347832
baseline_noncooperative,151,2025-07-15 13:30:00,0,0.68,236.2
baseline_noncooperative,152,2025-07-15 13:45:00,0,0.68,246.7
baseline_noncooperative,153,2025-07-15 14:00:00,0,0.68,301.40000000000003
baseline_noncooperative,154,2025-07-15 14:15:00,0,0.68,328.70000000000005
baseline_noncooperative,155,2025-07-15 14:30:00,0,0.68,348.5
baseline_noncooperative,156,2025-07-15 14:45:00,0,0.68,378.19999999999993
baseline_noncooperative,157,2025-07-15 15:00:00,1,0.82,388.1
baseline_noncooperative,158,2025-07-15 15:15:00,1,0.82,415.6
baseline_noncooperative,159,2025-07-15 15:30:00,1,0.82,428.1
baseline_noncooperative,160,2025-07-15 15:45:00,1,0.82,458.8
baseline_noncooperative,161,2025-07-15 16:00:00,1,0.82,491.50000000000006
baseline_noncooperative,162,2025-07-15 16:15:00,1,0.82,501.9
baseline_noncooperative,163,2025-07-15 16:30:00,1,0.82,557.6
baseline_noncooperative,164,2025-07-15 16:45:00,1,0.82,576.0
baseline_noncooperative,165,2025-07-15 17:00:00,1,1.28,568.7
baseline_noncooperative,166,2025-07-15 17:15:00,1,1.28,583.6
baseline_noncooperative,167,2025-07-15 17:30:00,1,1.28,571.5
baseline_noncooperative,168,2025-07-15 17:45:00,1,1.28,575.7
baseline_noncooperative,169,2025-07-15 18:00:00,1,1.28,567.4
baseline_noncooperative,170,2025-07-15 18:15:00,1,1.28,597.8
baseline_noncooperative,171,2025-07-15 18:30:00,1,1.28,587.2
baseline_noncooperative,172,2025-07-15 18:45:00,1,1.28,587.9
baseline_noncooperative,173,2025-07-15 19:00:00,1,1.28,593.0
baseline_noncooperative,174,2025-07-15 19:15:00,1,1.28,573.0
baseline_noncooperative,175,2025-07-15 19:30:00,1,1.28,557.5
baseline_noncooperative,176,2025-07-15 19:45:00,1,1.28,536.9
baseline_noncooperative,177,2025-07-15 20:00:00,1,1.28,497.1
baseline_noncooperative,178,2025-07-15 20:15:00,1,1.28,494.6
baseline_noncooperative,179,2025-07-15 20:30:00,1,1.28,490.1
baseline_noncooperative,180,2025-07-15 20:45:00,1,1.28,479.3
baseline_noncooperative,181,2025-07-15 21:00:00,0,0.72,463.0
baseline_noncooperative,182,2025-07-15 21:15:00,0,0.72,467.3
baseline_noncooperative,183,2025-07-15 21:30:00,0,0.72,452.4
baseline_noncooperative,184,2025-07-15 21:45:00,0,0.72,453.5
baseline_noncooperative,185,2025-07-15 22:00:00,0,0.72,455.6
baseline_noncooperative,186,2025-07-15 22:15:00,0,0.72,419.6
baseline_noncooperative,187,2025-07-15 22:30:00,0,0.72,426.3
baseline_noncooperative,188,2025-07-15 22:45:00,0,0.72,407.2
baseline_noncooperative,189,2025-07-15 23:00:00,0,0.72,422.5
baseline_noncooperative,190,2025-07-15 23:15:00,0,0.72,413.9
baseline_noncooperative,191,2025-07-15 23:30:00,0,0.72,421.5
baseline_noncooperative,192,2025-07-15 23:45:00,0,0.72,411.7
baseline_noncooperative,193,2025-07-16 00:00:00,0,0.42,384.1
baseline_noncooperative,194,2025-07-16 00:15:00,0,0.42,377.3
baseline_noncooperative,195,2025-07-16 00:30:00,0,0.42,375.5
baseline_noncooperative,196,2025-07-16 00:45:00,0,0.42,373.4
baseline_noncooperative,197,2025-07-16 01:00:00,0,0.42,384.9
baseline_noncooperative,198,2025-07-16 01:15:00,0,0.42,371.1
baseline_noncooperative,199,2025-07-16 01:30:00,0,0.42,367.6
baseline_noncooperative,200,2025-07-16 01:45:00,0,0.42,378.0
baseline_noncooperative,201,2025-07-16 02:00:00,0,0.42,372.0
baseline_noncooperative,202,2025-07-16 02:15:00,0,0.42,373.4
baseline_noncooperative,203,2025-07-16 02:30:00,0,0.42,369.2
baseline_noncooperative,204,2025-07-16 02:45:00,0,0.42,376.5
baseline_noncooperative,205,2025-07-16 03:00:00,0,0.42,382.2
baseline_noncooperative,206,2025-07-16 03:15:00,0,0.42,391.0
baseline_noncooperative,207,2025-07-16 03:30:00,0,0.42,387.1
baseline_noncooperative,208,2025-07-16 03:45:00,0,0.42,364.4
baseline_noncooperative,209,2025-07-16 04:00:00,0,0.42,372.5
baseline_noncooperative,210,2025-07-16 04:15:00,0,0.42,375.3
baseline_noncooperative,211,2025-07-16 04:30:00,0,0.42,373.2
baseline_noncooperative,212,2025-07-16 04:45:00,0,0.42,385.8
baseline_noncooperative,213,2025-07-16 05:00:00,0,0.42,368.1
baseline_noncooperative,214,2025-07-16 05:15:00,0,0.42,385.1
baseline_noncooperative,215,2025-07-16 05:30:00,0,0.42,376.0
baseline_noncooperative,216,2025-07-16 05:45:00,0,0.42,375.7000000000001
baseline_noncooperative,217,2025-07-16 06:00:00,0,0.42,389.7
baseline_noncooperative,218,2025-07-16 06:15:00,0,0.42,391.1
baseline_noncooperative,219,2025-07-16 06:30:00,0,0.42,384.9
baseline_noncooperative,220,2025-07-16 06:45:00,0,0.42,400.2000000000001
baseline_noncooperative,221,2025-07-16 07:00:00,0,0.75,406.7
baseline_noncooperative,222,2025-07-16 07:15:00,0,0.75,425.0
baseline_noncooperative,223,2025-07-16 07:30:00,0,0.75,435.0
baseline_noncooperative,224,2025-07-16 07:45:00,0,0.75,442.7
baseline_noncooperative,225,2025-07-16 08:00:00,0,0.75,455.2652173913043
baseline_noncooperative,226,2025-07-16 08:15:00,0,0.75,473.4391304347826
baseline_noncooperative,227,2025-07-16 08:30:00,0,0.75,472.6434782608696
baseline_noncooperative,228,2025-07-16 08:45:00,0,0.75,485.0
baseline_noncooperative,229,2025-07-16 09:00:00,0,0.75,492.7000000000001
baseline_noncooperative,230,2025-07-16 09:15:00,0,0.75,504.5
baseline_noncooperative,231,2025-07-16 09:30:00,0,0.75,503.5304347826087
baseline_noncooperative,232,2025-07-16 09:45:00,0,0.75,495.8
baseline_noncooperative,233,2025-07-16 10:00:00,0,0.75,506.19999999999993
baseline_noncooperative,234,2025-07-16 10:15:00,0,0.75,495.2
baseline_noncooperative,235,2025-07-16 10:30:00,0,0.75,497.1347826086956
baseline_noncooperative,236,2025-07-16 10:45:00,0,0.75,485.508695652174
baseline_noncooperative,237,2025-07-16 11:00:00,0,0.68,587.1652173913043
baseline_noncooperative,238,2025-07-16 11:15:00,0,0.68,588.8
baseline_noncooperative,239,2025-07-16 11:30:00,0,0.68,583.6608695652174
baseline_noncooperative,240,2025-07-16 11:45:00,0,0.68,578.3
baseline_noncooperative,241,2025-07-16 12:00:00,0,0.68,539.0391304347827
baseline_noncooperative,242,2025-07-16 12:15:00,0,0.68,531.8
baseline_noncooperative,243,2025-07-16 12:30:00,0,0.68,515.0999999999999
baseline_noncooperative,244,2025-07-16 12:45:00,0,0.68,507.3869565217391
baseline_noncooperative,245,2025-07-16 13:00:00,0,0.68,496.1
baseline_noncooperative,246,2025-07-16 13:15:00,0,0.68,509.42173913043473
baseline_noncooperative,247,2025-07-16 13:30:00,0,0.68,510.80000000000007
baseline_noncooperative,248,2025-07-16 13:45:00,0,0.68,508.6
baseline_noncooperative,249,2025-07-16 14:00:00,0,0.68,549.2
baseline_noncooperative,250,2025-07-16 14:15:00,0,0.68,462.8
baseline_noncooperative,251,2025-07-16 14:30:00,0,0.68,478.19999999999993
baseline_noncooperative,252,2025-07-16 14:45:00,0,0.68,498.19999999999993
baseline_noncooperative,253,2025-07-16 15:00:00,1,0.82,513.5
baseline_noncooperative,254,2025-07-16 15:15:00,1,0.82,535.4
baseline_noncooperative,255,2025-07-16 15:30:00,1,0.82,534.3000000000001
baseline_noncooperative,256,2025-07-16 15:45:00,1,0.82,561.5999999999999
baseline_noncooperative,257,2025-07-16 16:00:00,1,0.82,580.8
baseline_noncooperative,258,2025-07-16 16:15:00,1,0.82,580.7
baseline_noncooperative,259,2025-07-16 16:30:00,1,0.82,611.3
baseline_noncooperative,260,2025-07-16 16:45:00,1,0.82,615.0
baseline_noncooperative,261,2025-07-16 17:00:00,1,1.28,620.5
baseline_noncooperative,262,2025-07-16 17:15:00,1,1.28,624.8000000000001
baseline_noncooperative,263,2025-07-16 17:30:00,1,1.28,603.4
baseline_noncooperative,264,2025-07-16 17:45:00,1,1.28,594.2
baseline_noncooperative,265,2025-07-16 18:00:00,1,1.28,593.0
baseline_noncooperative,266,2025-07-16 18:15:00,1,1.28,577.4
baseline_noncooperative,267,2025-07-16 18:30:00,1,1.28,574.0999999999999
baseline_noncooperative,268,2025-07-16 18:45:00,1,1.28,579.1
baseline_noncooperative,269,2025-07-16 19:00:00,1,1.28,568.4
baseline_noncooperative,270,2025-07-16 19:15:00,1,1.28,558.0
baseline_noncooperative,271,2025-07-16 19:30:00,1,1.28,542.1
baseline_noncooperative,272,2025-07-16 19:45:00,1,1.28,533.9
baseline_noncooperative,273,2025-07-16 20:00:00,1,1.28,481.8
baseline_noncooperative,274,2025-07-16 20:15:00,1,1.28,483.2
baseline_noncooperative,275,2025-07-16 20:30:00,1,1.28,468.0
baseline_noncooperative,276,2025-07-16 20:45:00,1,1.28,464.9
baseline_noncooperative,277,2025-07-16 21:00:00,0,0.72,455.6
baseline_noncooperative,278,2025-07-16 21:15:00,0,0.72,454.2
baseline_noncooperative,279,2025-07-16 21:30:00,0,0.72,448.9
baseline_noncooperative,280,2025-07-16 21:45:00,0,0.72,447.3
baseline_noncooperative,281,2025-07-16 22:00:00,0,0.72,430.5
baseline_noncooperative,282,2025-07-16 22:15:00,0,0.72,417.1
baseline_noncooperative,283,2025-07-16 22:30:00,0,0.72,418.8
baseline_noncooperative,284,2025-07-16 22:45:00,0,0.72,417.2
baseline_noncooperative,285,2025-07-16 23:00:00,0,0.72,410.5
baseline_noncooperative,286,2025-07-16 23:15:00,0,0.72,412.4
baseline_noncooperative,287,2025-07-16 23:30:00,0,0.72,395.8
baseline_noncooperative,288,2025-07-16 23:45:00,0,0.72,390.2
baseline_noncooperative,289,2025-07-17 00:00:00,0,0.42,380.9
baseline_noncooperative,290,2025-07-17 00:15:00,0,0.42,387.9
baseline_noncooperative,291,2025-07-17 00:30:00,0,0.42,372.3
baseline_noncooperative,292,2025-07-17 00:45:00,0,0.42,393.4
baseline_noncooperative,293,2025-07-17 01:00:00,0,0.42,383.1
baseline_noncooperative,294,2025-07-17 01:15:00,0,0.42,370.1
baseline_noncooperative,295,2025-07-17 01:30:00,0,0.42,366.4
baseline_noncooperative,296,2025-07-17 01:45:00,0,0.42,380.4
baseline_noncooperative,297,2025-07-17 02:00:00,0,0.42,373.2
baseline_noncooperative,298,2025-07-17 02:15:00,0,0.42,367.7
baseline_noncooperative,299,2025-07-17 02:30:00,0,0.42,369.6
baseline_noncooperative,300,2025-07-17 02:45:00,0,0.42,382.4
baseline_noncooperative,301,2025-07-17 03:00:00,0,0.42,375.5
baseline_noncooperative,302,2025-07-17 03:15:00,0,0.42,369.7
baseline_noncooperative,303,2025-07-17 03:30:00,0,0.42,373.7
baseline_noncooperative,304,2025-07-17 03:45:00,0,0.42,380.8
baseline_noncooperative,305,2025-07-17 04:00:00,0,0.42,378.4
baseline_noncooperative,306,2025-07-17 04:15:00,0,0.42,380.6
baseline_noncooperative,307,2025-07-17 04:30:00,0,0.42,374.3
baseline_noncooperative,308,2025-07-17 04:45:00,0,0.42,376.9
baseline_noncooperative,309,2025-07-17 05:00:00,0,0.42,386.2
baseline_noncooperative,310,2025-07-17 05:15:00,0,0.42,380.5
baseline_noncooperative,311,2025-07-17 05:30:00,0,0.42,368.2
baseline_noncooperative,312,2025-07-17 05:45:00,0,0.42,358.5
baseline_noncooperative,313,2025-07-17 06:00:00,0,0.42,378.8
baseline_noncooperative,314,2025-07-17 06:15:00,0,0.42,376.7
baseline_noncooperative,315,2025-07-17 06:30:00,0,0.42,363.0
baseline_noncooperative,316,2025-07-17 06:45:00,0,0.42,360.3
baseline_noncooperative,317,2025-07-17 07:00:00,0,0.75,365.1
baseline_noncooperative,318,2025-07-17 07:15:00,0,0.75,380.3
baseline_noncooperative,319,2025-07-17 07:30:00,0,0.75,374.5
baseline_noncooperative,320,2025-07-17 07:45:00,0,0.75,397.1
baseline_noncooperative,321,2025-07-17 08:00:00,0,0.75,414.5
baseline_noncooperative,322,2025-07-17 08:15:00,0,0.75,441.80000000000007
baseline_noncooperative,323,2025-07-17 08:30:00,0,0.75,456.0695652173914
baseline_noncooperative,324,2025-07-17 08:45:00,0,0.75,463.9
baseline_noncooperative,325,2025-07-17 09:00:00,0,0.75,489.8
baseline_noncooperative,326,2025-07-17 09:15:00,0,0.75,457.791304347826
baseline_noncooperative,327,2025-07-17 09:30:00,0,0.75,454.50000000000006
baseline_noncooperative,328,2025-07-17 09:45:00,0,0.75,449.80869565217387
baseline_noncooperative,329,2025-07-17 10:00:00,0,0.75,430.5
baseline_noncooperative,330,2025-07-17 10:15:00,0,0.75,408.8
baseline_noncooperative,331,2025-07-17 10:30:00,0,0.75,398.33913043478265
baseline_noncooperative,332,2025-07-17 10:45:00,0,0.75,366.30000000000007
baseline_noncooperative,333,2025-07-17 11:00:00,0,0.68,375.8173913043478
baseline_noncooperative,334,2025-07-17 11:15:00,0,0.68,352.0695652173913
baseline_noncooperative,335,2025-07-17 11:30:00,0,0.68,338.6217391304349
baseline_noncooperative,336,2025-07-17 11:45:00,0,0.68,335.2739130434783
baseline_noncooperative,337,2025-07-17 12:00:00,0,0.68,269.5826086956521
baseline_noncooperative,338,2025-07-17 12:15:00,0,0.68,243.5
baseline_noncooperative,339,2025-07-17 12:30:00,0,0.68,253.4
baseline_noncooperative,340,2025-07-17 12:45:00,0,0.68,252.4
baseline_noncooperative,341,2025-07-17 13:00:00,0,0.68,261.80000000000007
baseline_noncooperative,342,2025-07-17 13:15:00,0,0.68,259.2434782608698
baseline_noncooperative,343,2025-07-17 13:30:00,0,0.68,254.8652173913044
baseline_noncooperative,344,2025-07-17 13:45:00,0,0.68,261.4
baseline_noncooperative,345,2025-07-17 14:00:00,0,0.68,440.6
baseline_noncooperative,346,2025-07-17 14:15:00,0,0.68,461.5
baseline_noncooperative,347,2025-07-17 14:30:00,0,0.68,483.7
baseline_noncooperative,348,2025-07-17 14:45:00,0,0.68,483.2
baseline_noncooperative,349,2025-07-17 15:00:00,1,0.82,509.50000000000006
baseline_noncooperative,350,2025-07-17 15:15:00,1,0.82,423.80000000000007
baseline_noncooperative,351,2025-07-17 15:30:00,1,0.82,458.8
baseline_noncooperative,352,2025-07-17 15:45:00,1,0.82,474.0
baseline_noncooperative,353,2025-07-17 16:00:00,1,0.82,506.6
baseline_noncooperative,354,2025-07-17 16:15:00,1,0.82,534.2
baseline_noncooperative,355,2025-07-17 16:30:00,1,0.82,558.7
baseline_noncooperative,356,2025-07-17 16:45:00,1,0.82,573.6
baseline_noncooperative,357,2025-07-17 17:00:00,1,1.28,565.4
baseline_noncooperative,358,2025-07-17 17:15:00,1,1.28,591.8
baseline_noncooperative,359,2025-07-17 17:30:00,1,1.28,569.3000000000001
baseline_noncooperative,360,2025-07-17 17:45:00,1,1.28,587.5
baseline_noncooperative,361,2025-07-17 18:00:00,1,1.28,578.8
baseline_noncooperative,362,2025-07-17 18:15:00,1,1.28,577.8
baseline_noncooperative,363,2025-07-17 18:30:00,1,1.28,594.0
baseline_noncooperative,364,2025-07-17 18:45:00,1,1.28,591.8
baseline_noncooperative,365,2025-07-17 19:00:00,1,1.28,590.4
baseline_noncooperative,366,2025-07-17 19:15:00,1,1.28,554.1
baseline_noncooperative,367,2025-07-17 19:30:00,1,1.28,558.0
baseline_noncooperative,368,2025-07-17 19:45:00,1,1.28,534.9
baseline_noncooperative,369,2025-07-17 20:00:00,1,1.28,489.6
baseline_noncooperative,370,2025-07-17 20:15:00,1,1.28,480.6
baseline_noncooperative,371,2025-07-17 20:30:00,1,1.28,486.5
baseline_noncooperative,372,2025-07-17 20:45:00,1,1.28,463.2
baseline_noncooperative,373,2025-07-17 21:00:00,0,0.72,468.8
baseline_noncooperative,374,2025-07-17 21:15:00,0,0.72,469.6
baseline_noncooperative,375,2025-07-17 21:30:00,0,0.72,468.9
baseline_noncooperative,376,2025-07-17 21:45:00,0,0.72,439.5
baseline_noncooperative,377,2025-07-17 22:00:00,0,0.72,434.2
baseline_noncooperative,378,2025-07-17 22:15:00,0,0.72,424.8
baseline_noncooperative,379,2025-07-17 22:30:00,0,0.72,408.9
baseline_noncooperative,380,2025-07-17 22:45:00,0,0.72,422.6
baseline_noncooperative,381,2025-07-17 23:00:00,0,0.72,411.9
baseline_noncooperative,382,2025-07-17 23:15:00,0,0.72,426.8
baseline_noncooperative,383,2025-07-17 23:30:00,0,0.72,396.5
baseline_noncooperative,384,2025-07-17 23:45:00,0,0.72,397.3
baseline_noncooperative,385,2025-07-18 00:00:00,0,0.42,361.9
baseline_noncooperative,386,2025-07-18 00:15:00,0,0.42,391.0
baseline_noncooperative,387,2025-07-18 00:30:00,0,0.42,373.4
baseline_noncooperative,388,2025-07-18 00:45:00,0,0.42,380.2
baseline_noncooperative,389,2025-07-18 01:00:00,0,0.42,371.7
baseline_noncooperative,390,2025-07-18 01:15:00,0,0.42,378.8
baseline_noncooperative,391,2025-07-18 01:30:00,0,0.42,362.5
baseline_noncooperative,392,2025-07-18 01:45:00,0,0.42,375.8
baseline_noncooperative,393,2025-07-18 02:00:00,0,0.42,373.1
baseline_noncooperative,394,2025-07-18 02:15:00,0,0.42,371.8
baseline_noncooperative,395,2025-07-18 02:30:00,0,0.42,373.6
baseline_noncooperative,396,2025-07-18 02:45:00,0,0.42,374.7
baseline_noncooperative,397,2025-07-18 03:00:00,0,0.42,377.6
baseline_noncooperative,398,2025-07-18 03:15:00,0,0.42,361.2
baseline_noncooperative,399,2025-07-18 03:30:00,0,0.42,363.8
baseline_noncooperative,400,2025-07-18 03:45:00,0,0.42,381.1
baseline_noncooperative,401,2025-07-18 04:00:00,0,0.42,374.9
baseline_noncooperative,402,2025-07-18 04:15:00,0,0.42,376.7
baseline_noncooperative,403,2025-07-18 04:30:00,0,0.42,367.8
baseline_noncooperative,404,2025-07-18 04:45:00,0,0.42,383.7
baseline_noncooperative,405,2025-07-18 05:00:00,0,0.42,373.5
baseline_noncooperative,406,2025-07-18 05:15:00,0,0.42,372.5
baseline_noncooperative,407,2025-07-18 05:30:00,0,0.42,384.3
baseline_noncooperative,408,2025-07-18 05:45:00,0,0.42,369.1
baseline_noncooperative,409,2025-07-18 06:00:00,0,0.42,379.5
baseline_noncooperative,410,2025-07-18 06:15:00,0,0.42,376.1
baseline_noncooperative,411,2025-07-18 06:30:00,0,0.42,364.0
baseline_noncooperative,412,2025-07-18 06:45:00,0,0.42,344.8
baseline_noncooperative,413,2025-07-18 07:00:00,0,0.75,375.2000000000001
baseline_noncooperative,414,2025-07-18 07:15:00,0,0.75,349.8
baseline_noncooperative,415,2025-07-18 07:30:00,0,0.75,346.4
baseline_noncooperative,416,2025-07-18 07:45:00,0,0.75,326.00000000000006
baseline_noncooperative,417,2025-07-18 08:00:00,0,0.75,352.30000000000007
baseline_noncooperative,418,2025-07-18 08:15:00,0,0.75,354.9
baseline_noncooperative,419,2025-07-18 08:30:00,0,0.75,369.5739130434782
baseline_noncooperative,420,2025-07-18 08:45:00,0,0.75,367.3
baseline_noncooperative,421,2025-07-18 09:00:00,0,0.75,364.8
baseline_noncooperative,422,2025-07-18 09:15:00,0,0.75,373.3
baseline_noncooperative,423,2025-07-18 09:30:00,0,0.75,370.2
baseline_noncooperative,424,2025-07-18 09:45:00,0,0.75,363.704347826087
baseline_noncooperative,425,2025-07-18 10:00:00,0,0.75,350.9
baseline_noncooperative,426,2025-07-18 10:15:00,0,0.75,349.4260869565217
baseline_noncooperative,427,2025-07-18 10:30:00,0,0.75,324.0652173913043
baseline_noncooperative,428,2025-07-18 10:45:00,0,0.75,286.604347826087
baseline_noncooperative,429,2025-07-18 11:00:00,0,0.68,271.29999999999995
baseline_noncooperative,430,2025-07-18 11:15:00,0,0.68,290.0
baseline_noncooperative,431,2025-07-18 11:30:00,0,0.68,280.95217391304345
baseline_noncooperative,432,2025-07-18 11:45:00,0,0.68,268.6391304347826
baseline_noncooperative,433,2025-07-18 12:00:00,0,0.68,227.6304347826088
baseline_noncooperative,434,2025-07-18 12:15:00,0,0.68,205.43913043478256
baseline_noncooperative,435,2025-07-18 12:30:00,0,0.68,205.70000000000005
baseline_noncooperative,436,2025-07-18 12:45:00,0,0.68,207.6
baseline_noncooperative,437,2025-07-18 13:00:00,0,0.68,212.1
baseline_noncooperative,438,2025-07-18 13:15:00,0,0.68,195.7913043478262
baseline_noncooperative,439,2025-07-18 13:30:00,0,0.68,191.1521739130435
baseline_noncooperative,440,2025-07-18 13:45:00,0,0.68,225.6
baseline_noncooperative,441,2025-07-18 14:00:00,0,0.68,268.99999999999994
baseline_noncooperative,442,2025-07-18 14:15:00,0,0.68,293.90000000000003
baseline_noncooperative,443,2025-07-18 14:30:00,0,0.68,320.1
baseline_noncooperative,444,2025-07-18 14:45:00,0,0.68,321.09130434782605
baseline_noncooperative,445,2025-07-18 15:00:00,1,0.82,346.90000000000003
baseline_noncooperative,446,2025-07-18 15:15:00,1,0.82,370.3
baseline_noncooperative,447,2025-07-18 15:30:00,1,0.82,399.4
baseline_noncooperative,448,2025-07-18 15:45:00,1,0.82,434.50000000000006
baseline_noncooperative,449,2025-07-18 16:00:00,1,0.82,466.5
baseline_noncooperative,450,2025-07-18 16:15:00,1,0.82,495.2000000000001
baseline_noncooperative,451,2025-07-18 16:30:00,1,0.82,520.7
baseline_noncooperative,452,2025-07-18 16:45:00,1,0.82,541.0
baseline_noncooperative,453,2025-07-18 17:00:00,1,1.28,549.5
baseline_noncooperative,454,2025-07-18 17:15:00,1,1.28,582.7
baseline_noncooperative,455,2025-07-18 17:30:00,1,1.28,546.6999999999999
baseline_noncooperative,456,2025-07-18 17:45:00,1,1.28,570.8000000000001
baseline_noncooperative,457,2025-07-18 18:00:00,1,1.28,576.6
baseline_noncooperative,458,2025-07-18 18:15:00,1,1.28,588.4
baseline_noncooperative,459,2025-07-18 18:30:00,1,1.28,593.3000000000001
baseline_noncooperative,460,2025-07-18 18:45:00,1,1.28,589.6
baseline_noncooperative,461,2025-07-18 19:00:00,1,1.28,580.1
baseline_noncooperative,462,2025-07-18 19:15:00,1,1.28,575.9
baseline_noncooperative,463,2025-07-18 19:30:00,1,1.28,567.9
baseline_noncooperative,464,2025-07-18 19:45:00,1,1.28,548.3
baseline_noncooperative,465,2025-07-18 20:00:00,1,1.28,510.7
baseline_noncooperative,466,2025-07-18 20:15:00,1,1.28,499.2
baseline_noncooperative,467,2025-07-18 20:30:00,1,1.28,497.1
baseline_noncooperative,468,2025-07-18 20:45:00,1,1.28,472.2
baseline_noncooperative,469,2025-07-18 21:00:00,0,0.72,489.5
baseline_noncooperative,470,2025-07-18 21:15:00,0,0.72,456.1
baseline_noncooperative,471,2025-07-18 21:30:00,0,0.72,464.6
baseline_noncooperative,472,2025-07-18 21:45:00,0,0.72,454.0
baseline_noncooperative,473,2025-07-18 22:00:00,0,0.72,443.9
baseline_noncooperative,474,2025-07-18 22:15:00,0,0.72,434.0
baseline_noncooperative,475,2025-07-18 22:30:00,0,0.72,439.7
baseline_noncooperative,476,2025-07-18 22:45:00,0,0.72,435.1
baseline_noncooperative,477,2025-07-18 23:00:00,0,0.72,412.2
baseline_noncooperative,478,2025-07-18 23:15:00,0,0.72,428.9
baseline_noncooperative,479,2025-07-18 23:30:00,0,0.72,405.8
baseline_noncooperative,480,2025-07-18 23:45:00,0,0.72,403.2
baseline_noncooperative,481,2025-07-19 00:00:00,0,0.4,333.3
baseline_noncooperative,482,2025-07-19 00:15:00,0,0.4,320.3
baseline_noncooperative,483,2025-07-19 00:30:00,0,0.4,338.8
baseline_noncooperative,484,2025-07-19 00:45:00,0,0.4,343.3
baseline_noncooperative,485,2025-07-19 01:00:00,0,0.4,342.6
baseline_noncooperative,486,2025-07-19 01:15:00,0,0.4,333.7
baseline_noncooperative,487,2025-07-19 01:30:00,0,0.4,335.3
baseline_noncooperative,488,2025-07-19 01:45:00,0,0.4,329.7
baseline_noncooperative,489,2025-07-19 02:00:00,0,0.4,333.5
baseline_noncooperative,490,2025-07-19 02:15:00,0,0.4,353.5
baseline_noncooperative,491,2025-07-19 02:30:00,0,0.4,340.7
baseline_noncooperative,492,2025-07-19 02:45:00,0,0.4,333.9
baseline_noncooperative,493,2025-07-19 03:00:00,0,0.4,333.7
baseline_noncooperative,494,2025-07-19 03:15:00,0,0.4,334.5
baseline_noncooperative,495,2025-07-19 03:30:00,0,0.4,336.1
baseline_noncooperative,496,2025-07-19 03:45:00,0,0.4,328.9
baseline_noncooperative,497,2025-07-19 04:00:00,0,0.4,342.2
baseline_noncooperative,498,2025-07-19 04:15:00,0,0.4,343.0
baseline_noncooperative,499,2025-07-19 04:30:00,0,0.4,342.8
baseline_noncooperative,500,2025-07-19 04:45:00,0,0.4,328.4
baseline_noncooperative,501,2025-07-19 05:00:00,0,0.4,329.5
baseline_noncooperative,502,2025-07-19 05:15:00,0,0.4,333.4
baseline_noncooperative,503,2025-07-19 05:30:00,0,0.4,328.5
baseline_noncooperative,504,2025-07-19 05:45:00,0,0.4,326.1
baseline_noncooperative,505,2025-07-19 06:00:00,0,0.4,305.0
baseline_noncooperative,506,2025-07-19 06:15:00,0,0.4,303.0
baseline_noncooperative,507,2025-07-19 06:30:00,0,0.4,292.7
baseline_noncooperative,508,2025-07-19 06:45:00,0,0.4,264.0
baseline_noncooperative,509,2025-07-19 07:00:00,0,0.4,274.5
baseline_noncooperative,510,2025-07-19 07:15:00,0,0.4,236.7
baseline_noncooperative,511,2025-07-19 07:30:00,0,0.4,221.7
baseline_noncooperative,512,2025-07-19 07:45:00,0,0.4,214.50000000000003
baseline_noncooperative,513,2025-07-19 08:00:00,0,0.62,244.00000000000003
baseline_noncooperative,514,2025-07-19 08:15:00,0,0.62,216.9
baseline_noncooperative,515,2025-07-19 08:30:00,0,0.62,220.1
baseline_noncooperative,516,2025-07-19 08:45:00,0,0.62,207.8
baseline_noncooperative,517,2025-07-19 09:00:00,0,0.62,177.89999999999998
baseline_noncooperative,518,2025-07-19 09:15:00,0,0.62,197.9
baseline_noncooperative,519,2025-07-19 09:30:00,0,0.62,167.60000000000002
baseline_noncooperative,520,2025-07-19 09:45:00,0,0.62,173.3
baseline_noncooperative,521,2025-07-19 10:00:00,0,0.62,142.70000000000005
baseline_noncooperative,522,2025-07-19 10:15:00,0,0.62,142.89999999999998
baseline_noncooperative,523,2025-07-19 10:30:00,0,0.62,151.99999999999994
baseline_noncooperative,524,2025-07-19 10:45:00,0,0.62,141.8
